machine_id,test_id,technician,test_routine,batched,loc_1_x_offset,loc_1_y_offset,loc_1_z_offset,loc_2_x_offset,loc_2_y_offset,loc_2_z_offset
Machine_18,426ae0e75c544a0eadf3d385a7222ade,Kathleen Dawson,"['f', 'd', 'c', 'a', 'e']",No,-5.2,0.256718,2972,3.28,0.296725,3811
Machine_12,3c63f186f0cd46f1912ec361d16197ad,Stacy Sloan,"['a', 'b', 'd', 'e', 'f']",No,7.62,0.287981,2711,10.14,0.192527,4708
Machine_02,26342e78b70447c5af399a35b26d1a6d,Lisa Weiss,"['d', 'a']",Yes,-7.85,0.846241,2641,11.85,0.429635,4172
Machine_07,5b59405a42544de1ac320b4ba8d940aa,Michelle Davis,"['d', 'e', 'f', 'b']",N/A,10.73,0.208866,2583,-10.74,0.308276,3961
Machine_08,f6a070b5af394021b62cc24564c4aa76,Michael Moore,"['f', 'b', 'c', 'a', 'd']",No,-10.9,0.680984,4024,8.9,0.209713,3742
Machine_13,1ded8cd20f2548e2a400fcc05068348b,Whitney Koch,"['f', 'b', 'd', 'c', 'a', 'e']",N/A,1.17,0.501983,4910,6.15,0.768273,2812
Machine_18,67e248c1870c44998c13477fdfeed153,Victor Watson,"['f', 'a']",N/A,-6.64,0.38632,2849,12.55,0.559292,2598
Machine_15,930792b8408f49e5af8f92548ec02d2d,Adrian Rodriguez,"['d', 'b', 'e', 'a', 'c']",Yes,12.3,0.746461,3723,-6.98,0.597843,3426
Machine_20,d1fea0bd20a7483e95892bac1d245b18,Charles Miller,"['d', 'e', 'a']",No,7.28,0.80518,3304,-8.53,0.978376,3465
Machine_17,e9ec19af7f58468aaf09e4c90945fffb,Ronald Wilson,"['c', 'e', 'f', 'd']",N/A,6.23,0.673338,2778,-2.94,0.752617,4349
Machine_12,2197952fb29a47a2a9eecb6e94e86e87,Natasha Li,"['b', 'c', 'a', 'e', 'f']",N/A,12.27,0.202826,4194,-14.25,0.344767,3026
Machine_05,6f0fa6e9d50f4af4ab4f997931000e50,Susan Bishop,"['a', 'f', 'e', 'c', 'b', 'd']",Yes,-12.4,0.649548,4893,-14.87,0.249339,3493
Machine_02,a14a96d8ed004a46a738233693879b4d,Kimberly Mcgrath,"['e', 'c', 'f']",Yes,3.89,0.786245,3409,-9.94,0.747185,3275
Machine_01,4f3a4c9680d94ca9af2c970b56a84f3c,Justin Grimes,['e'],N/A,5.39,0.219602,2746,7.4,0.540884,2620
Machine_08,469e094c9b0d44e68be725526f381866,Casey Hernandez,"['f', 'd', 'c', 'b', 'a']",N/A,7.7,0.140632,4377,-3.65,0.58616,3801
Machine_25,06d9d825ec8f48618cdf6c95aec04ff1,Kevin Jimenez,"['b', 'a', 'c']",N/A,4.54,0.164447,4788,-9.88,0.111796,2754
Machine_14,636133b4ef7d4563b1c93936b8969c75,Richard Castillo,"['f', 'b', 'e', 'a', 'c']",N/A,0.1,0.533868,3804,6.95,0.83342,2577
Machine_22,5e5730ca4cb3422d94bc11de540a5bd3,David Shaw,"['e', 'c', 'a', 'b', 'f']",Yes,5.73,0.116099,3117,-4.81,0.4667,4412
Machine_10,bf38e5101a324057a1d0fde259b27a45,Debra Nelson,"['f', 'b', 'c', 'd', 'a', 'e']",Yes,0.63,0.933907,4080,6.13,0.264979,4583
Machine_18,41003734d0774bd7bf744d7ffc32a32e,Michelle Moran,"['e', 'd', 'a']",No,-2.94,0.511855,4672,-9.67,0.494261,3433
Machine_05,5873476cac914b02b459f1b699bb145a,David Avila,['e'],Yes,-8.46,0.665865,4284,10.93,0.238592,4842
Machine_04,f2338919e4cf401e94754b1a9e0c130b,Joe Jones,"['e', 'd']",No,-14.15,0.44573,2898,-13.77,0.780971,2548
Machine_23,22e852f12b8e403e808d2cdb34aafd68,Amanda Adams,"['c', 'a', 'd', 'e', 'f']",Yes,7.46,0.684705,3855,-13.92,0.718913,3873
Machine_23,235fd4f02863400cb5aef00b677f1784,Aaron Jimenez,"['b', 'f', 'e', 'd', 'c']",No,-3.31,0.312449,4102,-4.3,0.367726,3736
Machine_07,f1a6ed31ef984521a2320e09fedb6e0f,Kelly Hill,['e'],No,-13.34,0.488874,4598,11.15,0.320964,2968
Machine_04,f30133481bed4af0a7c5ec53e863f3f3,Michelle Choi,"['d', 'f', 'c']",No,-13.39,0.837703,4825,-9.48,0.165856,4160
Machine_09,03eb7e5d95654b1b8344e192d1b2539d,Garrett Gibson,"['f', 'c']",Yes,3.56,0.137039,3865,6.35,0.636761,2516
Machine_10,96b720569e1d403aaa4972d0d5d86441,Brenda Stein,['f'],No,3.15,0.426023,2594,-1.18,0.72258,4050
Machine_08,ddae207afb3e44b995dbe97dad7928e3,Joshua Williams,"['e', 'f', 'b', 'a', 'd', 'c']",Yes,13.64,0.430479,2989,12.37,0.73171,2670
Machine_13,1456685f62b8416194859ab19f159b66,Kevin Burton,"['b', 'a', 'c', 'd']",N/A,-11.43,0.281231,3458,-13.9,0.872359,4320
Machine_08,7d59467356e1436fb296cc01e73ef94b,Carrie Johnson,"['a', 'f', 'd', 'b', 'c']",Yes,-11.78,0.766645,4514,4.69,0.212567,3415
Machine_19,52dd2fff35de4da69fe6cd1abc03aefe,Matthew Banks,['b'],Yes,8.26,0.318151,2804,-13.44,0.79457,3140
Machine_04,7569e7caef844e258df13e3c408ba8e9,John Daniels,"['a', 'e']",N/A,12.99,0.177741,4201,8.74,0.260877,4282
Machine_01,c191b3a598d54da9a46dfa2d71c9d641,Ruth Dominguez,"['f', 'b', 'e', 'a', 'd']",N/A,12.15,0.673011,3679,4.13,0.13774,2654
Machine_15,a57dfb83d7404776ac1803932f93e84b,Elizabeth Smith,"['a', 'c', 'f', 'b', 'e', 'd']",N/A,5.11,0.877925,3169,-4.83,0.814157,2804
Machine_03,2dbbf2d79a5e45aeb49d321ac0058e25,Mr. Eddie James,"['a', 'd', 'c', 'e', 'f']",N/A,0.68,0.632967,3180,-7.41,0.708553,2860
Machine_05,0c2efbb1220a450caa85b4946db6653a,Richard Lawrence,"['a', 'd', 'e', 'c', 'b', 'f']",N/A,-1.7,0.367581,2755,-14.75,0.925115,3279
Machine_11,1ebf3a53b12545f1a652052be4c6e50d,Danny Fernandez,"['c', 'e', 'a', 'b', 'd']",N/A,4.31,0.992071,4913,12.48,0.698719,4320
Machine_18,fb0e051a01bc40b59cc66bf6452a47d5,Lisa Wheeler,['f'],Yes,-1.73,0.494625,3259,11.65,0.56605,4185
Machine_08,67b2aa36071640f7bf82ced704f4de09,David Frank,"['c', 'd', 'e', 'a']",N/A,-13.93,0.74278,3963,-5.23,0.904863,4339
Machine_17,7f34997232d14496a553e96854fe4c6c,Stephen Wilson,"['a', 'f', 'e', 'c', 'd']",No,-7.63,0.333129,3228,-10.2,0.213632,4727
Machine_03,ccf35f38d58f451abb0001f683c84203,Lindsey Rogers,['f'],No,-5.54,0.718645,2901,1.92,0.896039,2941
Machine_08,7bafcafc46454ef6a69af88f0ff3fa17,Morgan Flores,"['c', 'd']",Yes,11.18,0.853219,3772,12.8,0.796374,2967
Machine_12,3cc932d01e554314a41e310b1581705e,Joseph Cruz,"['c', 'b', 'e', 'a', 'd', 'f']",N/A,4.24,0.27224,4559,8.89,0.13403,2530
Machine_23,3139933ada994e859d72ad556758a82c,Felicia Thompson,"['b', 'e', 'f', 'd', 'c', 'a']",N/A,-6.6,0.51373,4724,-12.28,0.791222,4321
Machine_05,a9258d98eda74ee2a976565e7a9a5b22,Barbara Sutton,"['c', 'b', 'd', 'f']",No,-2.91,0.813126,2634,-9.86,0.426543,4617
Machine_06,c1e5226c9589440da49d016ebde8b860,Dustin Henry,"['b', 'd', 'c']",No,14.63,0.244806,4103,-3.74,0.536697,3431
Machine_20,6db46a95f34843cbbeb1f5466602958a,Amanda Gutierrez,"['b', 'e', 'a']",Yes,9.77,0.142795,3991,-7.84,0.466426,4849
Machine_05,178664ac493546488431f3d3066e72aa,Marc Lopez,"['c', 'e']",No,10.56,0.907767,2812,-6.53,0.517991,2993
Machine_16,2cf238f96b1f4dbcb40a5b3ca8151c42,Ricardo Fletcher,"['d', 'e']",N/A,4.7,0.20757,2569,9.4,0.9725,4302
Machine_14,20767030d3e94ad89660253ed3724f8d,Kaitlin Herring,"['f', 'e', 'c', 'a', 'b', 'd']",No,0.44,0.515966,3820,12.9,0.336857,3400
Machine_25,cce046d60fd841ed8c918ac59d447e26,Sandra Williams,"['b', 'f', 'e', 'd', 'c', 'a']",No,5.48,0.954357,4353,8.8,0.749795,4987
Machine_13,bdc4cc0501844a3191a550ca052f8069,Derrick Aguilar,"['f', 'a', 'd', 'b', 'c']",N/A,-1.98,0.643286,3844,7.81,0.242006,4046
Machine_19,92df61de417e482199510ede1ea4c9e2,Lisa Alexander,"['b', 'f', 'c', 'e']",Yes,-14.67,0.699686,4518,-12.99,0.87222,4537
Machine_17,daebcfb3bba543139c43275a95dbc044,Benjamin Ray,"['e', 'f', 'd', 'a', 'b']",N/A,5.24,0.620005,4839,4.5,0.31153,2605
Machine_25,ab6df7b158c7492cb4e379fb6f544769,David Garcia,"['e', 'a', 'c', 'd', 'f']",Yes,3.9,0.12425,3725,-11.81,0.21406,2911
Machine_20,9843581bc3c940f98675997517eeebf7,Austin Scott PhD,"['d', 'b', 'c']",Yes,-11.9,0.162493,2623,-8.21,0.29101,3974
Machine_11,43e3dcf38f3d469d980ebe4135e3205d,Sheri Chan,"['e', 'f', 'a', 'c']",No,-3.6,0.502547,4717,-2.1,0.494194,2895
Machine_12,41feb721c71745eea8b588abb68883de,Jane Johnson PhD,"['b', 'e', 'c', 'a', 'd', 'f']",No,4.5,0.270076,3788,-10.74,0.331459,3281
Machine_21,3a5361f7af204cad8b5fcd02da7eeadd,Michelle Dennis,"['a', 'e', 'f', 'b', 'd', 'c']",Yes,6.92,0.187589,3567,5.91,0.762881,2678
Machine_01,801a7731f90440f3945128374224f601,Jenna Crawford,"['d', 'f', 'e', 'a']",N/A,3.59,0.79596,2697,11.47,0.146868,3849
Machine_20,afc01d2d8071418d89345fc17d57455b,Rebecca Mason,['d'],N/A,9.88,0.519869,4136,-11.3,0.421662,4561
Machine_24,17df4011fc38418a9e2176d81f183cea,Brittany Meyers,"['d', 'b', 'e', 'c', 'f', 'a']",N/A,-7.48,0.69819,2547,-1.88,0.192126,4173
Machine_25,ed714b1dc78142c585c426c2ba2947b1,Derrick Ramirez,"['f', 'b', 'e', 'c']",No,-12.8,0.389829,3254,-5.34,0.39268,4700
Machine_17,67aec7fbcad44ed784851c9794518d9e,Peter Keller,"['b', 'd', 'f']",N/A,-7.17,0.105066,3343,7.56,0.845885,3599
Machine_18,505c3a14d2bb4cb282efab3797c0ff1d,Amber Hernandez,"['a', 'd', 'b', 'e', 'f']",Yes,13.1,0.899659,4572,-10.99,0.702466,3438
Machine_02,25468c8a12d64ded8657e877291c1097,Robert Kelly,"['f', 'b', 'a', 'e', 'c', 'd']",No,13.23,0.46316,2772,-1.41,0.89724,3611
Machine_06,e204115353ee41198683e09cd581fca3,Calvin Wilson,"['d', 'a', 'f', 'e']",N/A,-14.88,0.332439,3641,8.78,0.127132,4519
Machine_21,bb3b6db86a06480ba39dee1c472d42a3,Steven Dennis,"['d', 'b', 'c', 'f', 'e']",N/A,12.9,0.886163,4140,-14.97,0.11148,3204
Machine_23,5abcee54cb3f4fa494eabaea397fd40a,April Kelly,['b'],Yes,-8.28,0.67617,4501,6.52,0.846525,2772
Machine_11,92c025c4a50e49a6ba2285619e642593,William Rodriguez,"['f', 'b', 'd', 'a']",Yes,-5.82,0.809943,3579,-10.95,0.69808,4947
Machine_21,9e914de7698d4e2c9766894b89f8aba0,Misty Mcknight,"['d', 'e', 'b', 'f']",N/A,12.21,0.140575,3404,1.14,0.512044,3309
Machine_04,0be9b4c65e6c4990b03aa20b6ebc4508,Carla Crawford,"['c', 'd']",Yes,12.14,0.604595,3107,7.3,0.67066,3788
Machine_19,3a38580295cd4031af226cd6733d3ebe,Connie Carter,"['e', 'a', 'f', 'd']",No,13.61,0.435687,3106,10.54,0.508368,4907
Machine_20,29c13ad8018a40938cbd55be79f051f8,Jennifer Sherman,"['c', 'd', 'b', 'e', 'f']",No,-3.11,0.933789,2773,3.52,0.76341,4291
Machine_10,0f0f3fef0c9a4506a61dcfbbb54be8dc,Leslie Morton,"['d', 'f', 'a', 'c', 'b', 'e']",Yes,-9.22,0.849796,4873,-13.4,0.988613,4293
Machine_09,056ba7f5bb1741e2b63c9727e36df1d6,Laurie Williams,"['a', 'c']",Yes,-5.12,0.112754,2692,1.91,0.874008,4301
Machine_19,df484935bdbf4d408c91cd980dd5482b,Daniel Rivera,"['d', 'c']",N/A,7.26,0.697358,3228,-7.92,0.730787,4522
Machine_05,14da488884ed4c31a671c441b675f727,Destiny Roberts,"['c', 'a', 'f', 'e']",N/A,-12.22,0.457259,3083,-10.62,0.100892,3893
Machine_05,7f128419ae01407ea2d73e73828ea696,Michael Hanna,"['a', 'e', 'b', 'd', 'f', 'c']",N/A,-11.74,0.744453,4551,-2.53,0.573176,2799
Machine_22,16c67571a86c43a9b0b409a01cb34fac,April Evans,"['e', 'f']",No,3.7,0.51853,2751,-14.83,0.899307,3497
Machine_14,543b3c693e4540c1aa7b81883fafba07,Brittney Barrett,['c'],Yes,-11.0,0.526972,2727,11.67,0.464766,3003
Machine_21,910380b50dfd4071b79dd2408b092ca0,Lindsey Vargas,['c'],N/A,-11.44,0.750696,3295,2.19,0.832693,3530
Machine_24,866633759f4749f3b1c9655da6210314,Jeffrey Powell,"['a', 'f', 'e', 'c']",No,-8.81,0.136485,3538,-1.6,0.603479,3228
Machine_25,fb1f22e32c1d40d0931b643c6da4c1d1,Steve Hunter,"['d', 'b', 'a', 'c', 'f', 'e']",N/A,-4.49,0.53705,3001,13.6,0.351726,3736
Machine_22,5b772cd574784c8ba7ce2bbfd243aca0,Ruth Cooper,"['d', 'f', 'c', 'e', 'b', 'a']",No,11.47,0.630801,4919,12.76,0.977574,4271
Machine_17,288804b96f264e7c8f5c18ed7c8a6138,Elizabeth Gould,"['f', 'b', 'c', 'e']",No,-14.15,0.42188,3088,12.97,0.977291,3191
Machine_08,744599009821444987b77e7e5f59b688,Julie Parker,['b'],N/A,4.33,0.519057,3533,1.14,0.47578,3868
Machine_04,2da66d1da4bf41e78e49caffd4c51747,Erik Rivera,"['a', 'f', 'c', 'e']",N/A,-8.9,0.856233,4671,-2.5,0.911588,3694
Machine_04,488e64292ab04199afe67bad67fdfacf,Jessica Ritter,"['a', 'c', 'e']",No,-8.37,0.553807,3647,1.81,0.632493,2752
Machine_09,5931cda57335474db28e155bc13448b3,Paul Wood,['b'],Yes,7.42,0.112645,3040,-2.19,0.831016,3175
Machine_04,1fa4163d44e242e29c5e45b6b978e5a4,Monique Little,"['a', 'd', 'f']",N/A,-10.94,0.906843,2916,5.15,0.94974,3401
Machine_17,a3e5be90db5a456e9e5f82da06e14975,Jessica Turner,"['a', 'c', 'f', 'e']",No,13.49,0.58461,4106,-1.95,0.750832,3228
Machine_20,6d78f3cfcc2747a5a4fcb1f7a163c5e4,Arthur Carter,['e'],Yes,9.99,0.642854,4096,9.44,0.685772,4487
Machine_09,951806d6fa554354ad31292a5d256886,Tracey Cortez,"['f', 'd', 'b']",No,4.96,0.3988,3864,-1.97,0.6692,2607
Machine_09,c98a8baba299489895e0ea8cb01a7ffa,Edward Chavez,"['a', 'f', 'b', 'c']",Yes,-1.34,0.665395,3777,13.51,0.53925,3776
Machine_04,d5ccd68f6496409bb82092092e67e98a,Nichole Cruz,"['a', 'c', 'b']",N/A,-9.96,0.303625,4585,6.32,0.339594,3711
Machine_11,dd62068bdd0b43d0af49588caaffc7af,Brenda Marshall,"['b', 'a', 'f', 'd']",Yes,1.42,0.888567,4769,6.63,0.865997,4646
Machine_15,669437f75c8a419385f7b3932d8b7733,William Bishop,"['c', 'f', 'a', 'e', 'b']",No,1.93,0.734789,3589,11.66,0.623028,3034
Machine_05,9adfacd439c44ef9af06d9bd2a27ffd2,Carolyn Warren,"['f', 'd', 'e', 'c', 'a', 'b']",Yes,-3.94,0.464181,4680,0.32,0.553969,3011
Machine_15,8899691e44cd49878727a632df5b5160,Amy Lewis,"['f', 'a', 'c', 'e']",No,11.0,0.859377,4991,0.86,0.402884,3142
Machine_02,0d36adae0f354128b8cd0bdf2cd91eb6,Garrett Shepherd,['c'],No,11.1,0.309823,3212,4.75,0.579261,2654
Machine_05,1ef62647cc85465a9be3194264d3ac0e,Heather Crawford,"['f', 'a', 'd', 'b', 'c', 'e']",No,-9.21,0.985246,2590,12.28,0.165242,2810
Machine_13,f1850f4d42994aa588cce73ceebfe8cf,Jean Levine,"['c', 'e', 'f', 'd']",Yes,-8.4,0.42071,4380,-11.72,0.596221,2745
Machine_10,6e11d7023bc1429a999f6bc386da1fdc,Nicholas Nolan,"['b', 'a', 'c', 'e', 'd']",No,-12.84,0.216365,3661,-6.93,0.418863,3319
Machine_08,043491820b8e46b8a0f77004eda262b6,Lisa Jenkins,"['e', 'f']",Yes,10.26,0.523528,4084,6.57,0.750406,2554
Machine_21,2b1ed0abef3942c2b0e8cc344013be9a,Brad Bentley,"['d', 'e', 'b', 'c']",No,9.67,0.645164,3248,-1.13,0.681813,2591
Machine_03,eb2ba6d943bd42b28c46b5de783ddb72,Anthony Farrell,"['c', 'b', 'a', 'f', 'd']",No,-5.23,0.198043,3071,8.54,0.9208,3207
Machine_24,898438f3aa6248159fc606cc6aa39fdf,Amy Hudson,"['c', 'd', 'f', 'a']",No,-11.11,0.231663,2704,14.24,0.336889,2784
Machine_02,70ddb6190c654b028d85e8221ed39ac3,Theresa Martin,['f'],No,-4.94,0.476123,3874,-14.18,0.336148,3954
Machine_02,c943cb3b0ace491fb8638ccacf8d173e,William Lloyd,"['d', 'c', 'f', 'e']",Yes,1.11,0.677697,4181,14.49,0.808123,4393
Machine_09,d56527299955489d95fc70f6ef9459e3,Virginia Hughes,['a'],N/A,8.72,0.9996,4433,-2.81,0.987542,3130
Machine_02,dacb4091581e4c709b82e2c637bd5ad1,Laura Yoder,['c'],N/A,-3.91,0.548337,3751,11.28,0.734057,2705
Machine_10,1e00a09951994190a04a7c3dc3e8117e,Michelle James,"['f', 'e', 'c', 'b', 'd', 'a']",Yes,5.94,0.145892,4546,3.32,0.721107,3216
Machine_14,f2637f04eff341f8b82ecbab237b5160,Samantha Valentine,"['c', 'd', 'e']",N/A,-11.98,0.865667,3925,-7.69,0.315975,3368
Machine_07,8caf2b378b4049bf9dbf32f704f35d2e,Carla Ellison,['a'],No,-2.59,0.978451,2684,-10.95,0.866172,4862
Machine_16,7b450efc6a234adba7d76f429227df47,Shawn Murphy,"['a', 'c', 'e', 'b']",No,14.12,0.654111,3964,13.53,0.34367,3760
Machine_16,9a73d55ab8b64ed8abe703a266304f62,Gerald Davenport,"['a', 'f', 'd', 'b', 'e', 'c']",N/A,1.75,0.733264,4864,5.91,0.718166,2653
Machine_08,03ff90c376f1496f8127d5f43693aac1,Karen Vasquez,"['e', 'd', 'b']",Yes,2.3,0.547888,4934,-4.12,0.458882,2817
Machine_04,560844dfe7dd4524a79e2b12387c3b40,Jonathan King,"['a', 'c', 'f', 'd', 'b']",No,-14.36,0.78554,4426,-14.38,0.47048,4127
Machine_19,5f6421e717424ca691cdbeda21d5f9bb,Richard Griffith,"['d', 'e', 'a', 'c']",N/A,3.15,0.52306,2695,5.36,0.180629,2730
Machine_07,5d4f05af0a7b4eb5bb35cfdbe208dc51,Anthony Brown,"['e', 'b', 'd', 'c', 'a', 'f']",No,-4.48,0.507394,2814,12.64,0.880228,3099
Machine_24,c46b4077096246ba849f85700faf2f32,Carmen Welch,"['d', 'a', 'e']",Yes,8.66,0.567569,3398,-13.93,0.84814,3114
Machine_15,f57ed047268340bca4ff77b2a5559651,Eric Padilla,"['d', 'e']",Yes,12.59,0.52461,4741,0.4,0.220995,4077
Machine_05,0dca7ea993d049968a6dd03f7667858f,Lauren Flores,['e'],No,-10.25,0.231511,3137,-1.15,0.944968,3691
Machine_18,170c9e21b66e46c19226a5b5805393ad,Corey Hall,"['c', 'a', 'd']",Yes,13.8,0.600735,3679,12.9,0.468009,4782
Machine_16,e76f25cd8cfc4445b9dab61249bf9d96,Gregory Burton,['d'],No,3.58,0.483289,3302,-9.23,0.272866,3668
Machine_06,ea202c58abea42e2b0c014585aec6918,Emily Davis,"['a', 'f', 'd', 'e', 'b', 'c']",N/A,-14.34,0.77115,3816,14.32,0.24186,4865
Machine_13,89648afb654e48d497f0c39f6d418b13,James Parsons,"['a', 'f', 'e', 'c', 'd', 'b']",No,-12.47,0.944637,3275,-13.11,0.792395,3442
Machine_09,aa9506321ffe483f91a9375652324d55,Cristina Young,"['f', 'b', 'c', 'd', 'e']",N/A,12.29,0.373329,3486,-2.7,0.59519,4006
Machine_06,361382f367b14c71a77ad5af522d06ae,Nicole Tucker,"['c', 'b', 'd', 'e', 'a']",N/A,10.36,0.928203,2561,3.25,0.343118,4402
Machine_19,19af24ce66924146960fbd36c0cac072,Alexandra Shaffer,"['e', 'c']",No,-4.54,0.603594,2955,-13.44,0.50624,3530
Machine_07,c2f909163d424d7abf0973bf71f8dfc0,Mr. Tyler Gross MD,"['f', 'c', 'b', 'a']",No,0.44,0.576426,4847,7.89,0.541753,3814
Machine_01,76fadd7f277a457e88d77b251e1825ed,Katherine Phillips,"['f', 'd', 'b']",N/A,8.22,0.966952,3949,-12.97,0.796309,4037
Machine_06,d8e577fc2f4c4472a5f6dbea609daa94,Travis Williams,"['a', 'f', 'c', 'd']",Yes,-6.92,0.330278,2669,-10.52,0.842229,2801
Machine_12,d88e3645b65041a998fb868fcbb17af4,Tracy Gray,"['e', 'c', 'a', 'f']",N/A,8.87,0.958103,3557,-6.2,0.561283,4180
Machine_15,1695f057971c435788019aec25f60f94,Taylor Townsend,['d'],No,1.31,0.734012,3183,9.46,0.645091,3873
Machine_23,0aee894119954049be16a12daa68a1b2,Thomas Duran DVM,"['d', 'a', 'b', 'c', 'f']",No,-5.37,0.299371,4255,14.7,0.958489,3884
Machine_13,4c8f4335ab8949a1b15402246ef73fd9,Alex Bell,"['c', 'a']",N/A,8.29,0.599822,4802,-3.45,0.769918,4688
Machine_01,6cabbe9c2f9147c5b6bc7d6b2975b2b0,Laura Hester,"['f', 'c', 'd', 'a', 'e', 'b']",No,-7.83,0.110838,2997,-13.65,0.892284,3413
Machine_04,759aabb7cefb4ecab00c9f4e2a37fdb6,Samuel Bishop,"['a', 'e', 'b', 'c', 'f', 'd']",Yes,6.27,0.601086,4583,-13.65,0.851963,3109
Machine_17,debf2772c6d74e16b02f0736dcd923da,Ryan Walker,"['d', 'a', 'f']",N/A,-7.64,0.317461,3385,1.91,0.508381,3640
Machine_07,8d87268817e646bc8dfd83a6d02091a6,Tyler Vance,"['b', 'd', 'a', 'f']",No,-1.94,0.717626,3471,-12.69,0.786914,4859
Machine_23,0149a330772345308447d31aada12104,Cynthia Moore,"['e', 'd']",Yes,8.53,0.146735,4026,2.1,0.831814,4318
Machine_16,b4c6048381944d8baa56a20c92325b29,Ebony Terry,"['f', 'd', 'b', 'c', 'a']",Yes,7.42,0.547498,3264,-12.1,0.50886,2564
Machine_16,b8fa26e930d746c796679ffc23655fd5,Jean Kaiser,"['f', 'd', 'c', 'b']",No,9.96,0.25115,4694,3.4,0.860752,3536
Machine_06,7f26f1aa2b3f413aba3678ba57f750b0,Benjamin Jennings,"['e', 'c']",N/A,-2.77,0.6051,2709,-4.47,0.358832,3982
Machine_15,7c5bc752e73f40edbc6ce787abf32556,Frances Hart,['b'],No,-9.16,0.754193,2829,0.19,0.830279,2801
Machine_22,55b8b8af9186403481e3fc84f3fc3922,Randy Moore,"['b', 'a']",N/A,0.97,0.811983,4855,6.45,0.750982,3324
Machine_13,d906cdf73e7a4706b246ea07fe645eee,Michael Miller,"['e', 'd', 'c', 'a']",Yes,-7.33,0.390795,4276,-1.14,0.588961,2926
Machine_16,bd6d5940ff444d7b9e1fd94277122438,Jacob Vasquez,"['c', 'a', 'b', 'd', 'f']",No,4.6,0.818343,4789,-2.2,0.409066,3577
Machine_24,5f949b0bc3dd4fdca609754cf294c7d1,David Scott,"['b', 'd', 'e', 'a', 'f', 'c']",N/A,-4.8,0.509838,3293,9.77,0.938386,3750
Machine_21,1ec1f012d7aa4764bd35c4d8c06b57ba,Kylie Watson,"['b', 'e', 'c', 'a', 'f', 'd']",No,-9.38,0.212946,2813,8.1,0.514512,3776
Machine_20,237ad8be46564308ac5f68772dc1d7dc,Danielle Hampton,['f'],No,12.75,0.743101,2717,2.54,0.118342,3811
Machine_16,29aaa8dcd05f499f8d71abc032aca114,Adam Mendoza,"['e', 'b']",N/A,-6.8,0.93926,3778,7.37,0.997607,3743
Machine_05,5b86012fb092400c93d3ed4f1ac4c2b8,Curtis Coleman,['e'],No,8.74,0.4623,4929,-7.37,0.22357,3345
Machine_21,4026897eb6ce47c09e35a7649b1903e4,Jeremy Bentley,"['b', 'f', 'c']",Yes,3.77,0.721991,2791,-12.72,0.403071,3297
Machine_11,716a9605cf514968ac5bf7e3ce56f013,Regina Gray,"['f', 'a', 'e']",No,12.79,0.695694,4971,14.21,0.980128,3312
Machine_24,1606649ae97f4c5bbf8a7d1cf5b64dea,Tamara Decker,"['e', 'c', 'a', 'b']",Yes,10.15,0.71116,2681,7.22,0.780753,2973
Machine_06,dea05cb487174c058c2ce0f94189d2ca,Christian Snyder,"['d', 'f', 'b', 'a', 'c']",No,-1.82,0.843797,4005,2.7,0.281311,4737
Machine_09,195987723920458091cf2f610c687fca,Katie Beck,['a'],N/A,-10.56,0.460263,2895,6.23,0.372148,3683
Machine_12,45bad1def6d04c369e9784f13191e353,Jerry Salas,"['c', 'a', 'd']",N/A,-9.85,0.152585,3256,14.33,0.935338,3982
Machine_05,381c50f8c7494f2e8d013cb5a730a2bf,Amber Johnson,"['e', 'd', 'a', 'c']",No,-13.0,0.332284,3790,4.91,0.674168,3797
Machine_05,602cc19b1e1d41a8a8a7126fa17a3e76,Cassandra Lewis,"['c', 'f']",No,-11.5,0.912565,4696,8.97,0.523917,3644
Machine_04,1e7bc8ab6b404b8e968488a8ce0aa186,Mariah Hurley,"['e', 'd', 'f']",Yes,-11.3,0.817033,4138,-2.73,0.814276,3517
Machine_10,fe18a476e36f4697ba64cc9e85a91f87,Christopher Bryant,"['c', 'e', 'f', 'b', 'a', 'd']",No,-1.34,0.760118,3467,8.7,0.802964,4822
Machine_16,22f9461fce2a4e7a8fb57f5714d174b0,Jacob Lopez,"['f', 'b', 'e', 'd']",Yes,-10.41,0.583522,4769,7.98,0.322883,3242
Machine_09,95b4b62b908f43f39d2b0fedd3a15b06,Jennifer Summers,"['a', 'b']",N/A,12.23,0.460093,4848,-3.8,0.62677,2986
Machine_06,eb92e818fb6a4836ab6c874a607b0ac3,Katherine Terry,"['c', 'a', 'f', 'b', 'e', 'd']",Yes,-10.84,0.333135,3252,6.8,0.913891,4171
Machine_15,d123f6001d034412805a3f5ff0453a03,Natalie Lopez,"['b', 'e', 'f', 'c', 'd', 'a']",Yes,-12.26,0.854818,4447,-2.94,0.173455,3197
Machine_09,946dfb28e1d24b7eabf22fc3dc833a57,Joseph Howard,"['c', 'e', 'b', 'd']",No,4.55,0.855643,3678,14.32,0.242303,3671
Machine_13,42497b92e1f44da5b79cf2e3d8ec493b,Ryan Henry,"['c', 'd']",Yes,11.82,0.566734,3545,8.4,0.75687,3031
Machine_11,72f486f65a9140efa737406ba3ee8b6b,Samantha Chan,"['c', 'f']",Yes,12.47,0.304125,4491,11.74,0.898604,4749
Machine_19,046dda1e2c1447e595bfd5b352120fd8,James Cook,"['e', 'c', 'b', 'f', 'a']",No,-3.51,0.919351,4095,-9.23,0.649891,2597
